,rxn_ids,rxn_names,reactions,rxn_bounds,rxn_subsystems
1778,FUC14GALACGLCGALGLUSIDEte,blood group intracellular transport,fuc14galacglcgalgluside_hs_e <=> fuc14galacglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
1779,FUC14GALACGLCGALGLUSIDEtg,blood group intracellular transport,fuc14galacglcgalgluside_hs_g <=> fuc14galacglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
1780,FUCACGALFUCGALACGLCGALGLUSIDEte,blood group intracellular transport,fucacgalfucgalacglcgalgluside_hs_e <=> fucacgalfucgalacglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
1781,FUCACGALFUCGALACGLCGALGLUSIDEtg,blood group intracellular transport,fucacgalfucgalacglcgalgluside_hs_g <=> fucacgalfucgalacglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
1782,FUCACNGAL14ACGLCGALGLUSIDEte,blood group intracellular transport,fucacngal14acglcgalgluside_hs_e <=> fucacngal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
1783,FUCACNGAL14ACGLCGALGLUSIDEtg,blood group intracellular transport,fucacngal14acglcgalgluside_hs_g <=> fucacngal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
1784,FUCACNGALACGLCGALGLUSIDEte,blood group intracellular transport,fucacngalacglcgalgluside_hs_e <=> fucacngalacglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
1785,FUCACNGALACGLCGALGLUSIDEtg,blood group intracellular transport,fucacngalacglcgalgluside_hs_g <=> fucacngalacglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
1786,FUCASE2e,"alpha-fucosidase, extracellular",h2o_e + ksi_e --> fuc_L_e + ksi_deg1_e,"(0.0, 100.0)",Keratan sulfate degradation
1787,FUCASE2ly,"alpha-fucosidase, lysosomal",h2o_l + ksi_l --> fuc_L_l + ksi_deg1_l,"(0.0, 100.0)",Keratan sulfate degradation
1788,FUCASEe,"alpha-fucosidase, extracellular",h2o_e + s2l2fn2m2masn_e --> fuc_L_e + s2l2n2m2masn_e,"(0.0, 100.0)",N-glycan degradation
1789,FUCASEly,"alpha-fucosidase, lysosomal",h2o_l + s2l2fn2m2masn_l --> fuc_L_l + s2l2n2m2masn_l,"(0.0, 100.0)",N-glycan degradation
1790,FUCFUC12GAL14ACGLCGALGLUSIDEte,blood group intracellular transport,fucfuc12gal14acglcgalgluside_hs_e <=> fucfuc12gal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
1791,FUCFUC12GAL14ACGLCGALGLUSIDEtg,blood group intracellular transport,fucfuc12gal14acglcgalgluside_hs_g <=> fucfuc12gal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
1792,FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,blood group intracellular transport,fucfuc132galacglcgal14acglcgalgluside_hs_e <=> fucfuc132galacglcgal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
1793,FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,blood group intracellular transport,fucfuc132galacglcgal14acglcgalgluside_hs_g <=> fucfuc132galacglcgal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
1794,FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,blood group intracellular transport,fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_e <=> fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
1795,FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,blood group intracellular transport,fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_g <=> fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
1796,FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,blood group intracellular transport,fucfucfucgalacglcgal14acglcgalgluside_hs_e <=> fucfucfucgalacglcgal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
1797,FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,blood group intracellular transport,fucfucfucgalacglcgal14acglcgalgluside_hs_g <=> fucfucfucgalacglcgal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
1798,FUCFUCGALACGLCGALGLUSIDEte,blood group intracellular transport,fucfucgalacglcgalgluside_hs_e <=> fucfucgalacglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
1799,FUCFUCGALACGLCGALGLUSIDEtg,blood group intracellular transport,fucfucgalacglcgalgluside_hs_g <=> fucfucgalacglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
1800,FUCGAL14ACGLCGALGLUSIDEte,blood group intracellular transport,fucgal14acglcgalgluside_hs_e <=> fucgal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
1801,FUCGAL14ACGLCGALGLUSIDEtg,blood group intracellular transport,fucgal14acglcgalgluside_hs_g <=> fucgal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
1802,FUCGALFUCGALACGLCGALGLUSIDEte,blood group intracellular transport,fucgalfucgalacglcgalgluside_hs_e <=> fucgalfucgalacglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
1803,FUCGALFUCGALACGLCGALGLUSIDEtg,blood group intracellular transport,fucgalfucgalacglcgalgluside_hs_g <=> fucgalfucgalacglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
1804,FUCGALGBSIDEte,fucgalgbside hs transport,fucgalgbside_hs_c <=> fucgalgbside_hs_e,"(-100.0, 100.0)","Transport, extracellular"
1805,FUCGALGBSIDEtg,fucgalgbside hs intracellular transport,fucgalgbside_hs_c <=> fucgalgbside_hs_g,"(-100.0, 100.0)","Transport, golgi apparatus"
1806,FUCtly,L-fucose efflux from lysosome,fuc_L_l --> fuc_L_c,"(0.0, 100.0)","Transport, lysosomal"
1807,FUM,fumarase,fum_c + h2o_c <=> mal_L_c,"(-100.0, 100.0)",Citric acid cycle
1808,FUMAC,fumarylacetoacetase,4fumacac_c + h2o_c --> acac_c + fum_c + h_c,"(0.0, 100.0)",Tyrosine metabolism
1809,FUMm,"fumarase, mitochondrial",fum_m + h2o_m <=> mal_L_m,"(-100.0, 100.0)",Citric acid cycle
1810,FUMSO3tm,"Fumarate:sulfite antiport, mitochondrial",fum_c + so3_m <=> fum_m + so3_c,"(-100.0, 100.0)","Transport, mitochondrial"
1811,FUMSO4tm,"Fumarate:sulfate antiport, mitochondrial",fum_c + so4_m <=> fum_m + so4_c,"(-100.0, 100.0)","Transport, mitochondrial"
1812,FUMtm,"fumarate transport, mitochondrial",fum_c + pi_m <=> fum_m + pi_c,"(-100.0, 100.0)","Transport, mitochondrial"
1813,FUMTSULtm,"Fumarate:thiosulfate antiport, mitochondrial",fum_c + tsul_m <=> fum_m + tsul_c,"(-100.0, 100.0)","Transport, mitochondrial"
1814,FUT11g,Galactoside 2-alpha-L-fucosyltransferase 1,galgbside_hs_g + gdpfuc_g --> fucgalgbside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Sphingolipid metabolism
1815,FUT12g,Galactoside 2-alpha-L-fucosyltransferase 1,galacglcgalgluside_hs_g + gdpfuc_g --> fucgalacglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1816,FUT14g,Galactoside 2-alpha-L-fucosyltransferase 1,gal14acglcgalgluside_hs_g + gdpfuc_g --> fuc12gal14acglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1817,FUT15g,Galactoside 2-alpha-L-fucosyltransferase 1,galacgalfuc12gal14acglcgalgluside_hs_g + gdpfuc_g --> fucgalacgalfuc12gal14acglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1818,FUT16g,Galactoside 2-alpha-L-fucosyltransferase 1,galacglcgal14acglcgalgluside_hs_g + gdpfuc_g --> fucgalacglcgal14acglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1819,FUT17g,Galactoside 2-alpha-L-fucosyltransferase 1,galacgalfucgalacglcgal14acglcgalgluside_hs_g + gdpfuc_g --> fucgalacgalfucgalacglcgal14acglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1820,FUT18g,Galactoside 2-alpha-L-fucosyltransferase 1,galacglcgalacglcgal14acglcgalgluside_hs_g + 2.0 gdpfuc_g --> fucfucgalacglcgalacglcgal14acglcgalgluside_hs_g + 2.0 gdp_g + 2.0 h_g,"(0.0, 100.0)",Blood group synthesis
1821,FUT31g,"fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1",galacglcgalgluside_hs_g + gdpfuc_g --> fuc14galacglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1822,FUT32g,"fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1",acngalacglcgalgluside_hs_g + gdpfuc_g --> fucacngalacglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1823,FUT33g,"fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1",acgalfucgalacglcgalgluside_hs_g + gdpfuc_g --> fucacgalfucgalacglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1824,FUT34g,"fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1",fucgalacglcgalgluside_hs_g + gdpfuc_g --> fucfucgalacglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1825,FUT35g,"fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group included) 1",galfucgalacglcgalgluside_hs_g + gdpfuc_g --> fucgalfucgalacglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1826,FUT910g,"Alpha-(1,3)-fucosyltransferase",fucgalacglc13galacglcgal14acglcgalgluside_hs_g + gdpfuc_g --> fucfucgalacglc13galacglcgal14acglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1827,FUT911g,"Alpha-(1,3)-fucosyltransferase",fucfucgalacglc13galacglcgal14acglcgalgluside_hs_g + gdpfuc_g --> fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1828,FUT91g,"Alpha-(1,3)-fucosyltransferase",gal14acglcgalgluside_hs_g + gdpfuc_g --> fucgal14acglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1829,FUT92g,"Alpha-(1,3)-fucosyltransferase",acngal14acglcgalgluside_hs_g + gdpfuc_g --> fucacngal14acglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1830,FUT93g,"Alpha-(1,3)-fucosyltransferase",fuc12gal14acglcgalgluside_hs_g + gdpfuc_g --> fucfuc12gal14acglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1831,FUT94g,"Alpha-(1,3)-fucosyltransferase",fucgalacglcgal14acglcgalgluside_hs_g + gdpfuc_g --> fucfucgalacglcgal14acglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1832,FUT95g,"Alpha-(1,3)-fucosyltransferase",fucfucgalacglcgal14acglcgalgluside_hs_g + gdpfuc_g --> fucfucfucgalacglcgal14acglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1833,FUT96g,"Alpha-(1,3)-fucosyltransferase",galacglcgal14acglcgalgluside_hs_g + gdpfuc_g --> fuc132galacglcgal14acglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1834,FUT97g,"Alpha-(1,3)-fucosyltransferase",fuc132galacglcgal14acglcgalgluside_hs_g + gdpfuc_g --> fucfuc132galacglcgal14acglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1835,FUT98g,"Alpha-(1,3)-fucosyltransferase",galacglcgal14acglcgalgluside_hs_g + gdpfuc_g --> fuc13galacglcgal14acglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1836,FUT99g,"Alpha-(1,3)-fucosyltransferase",galacglc13galacglcgal14acglcgalgluside_hs_g + gdpfuc_g --> fucgalacglc13galacglcgal14acglcgalgluside_hs_g + gdp_g + h_g,"(0.0, 100.0)",Blood group synthesis
1837,G12MT1_L,"Glycolipid 1,2-alpha-D-mannosyltransferase (liver)",gdpmann_c + 0.1 m2mpdol_L_c --> gdp_c + 0.1 m3mpdol_L_c,"(0.0, 100.0)",N-glycan synthesis
1838,G12MT1_U,"Glycolipid 1,2-alpha-D-mannosyltransferase (uterus)",gdpmann_c + 0.1 m2mpdol_U_c --> gdp_c + 0.1 m3mpdol_U_c,"(0.0, 100.0)",N-glycan synthesis
1839,G12MT2_L,"Glycolipid 1,2-alpha-D-mannosyltransferase (liver)",gdpmann_c + 0.1 m3mpdol_L_c --> gdp_c + 0.1 m4mpdol_L_c,"(0.0, 100.0)",N-glycan synthesis
1840,G12MT2_U,"Glycolipid 1,2-alpha-D-mannosyltransferase (uterus)",gdpmann_c + 0.1 m3mpdol_U_c --> gdp_c + 0.1 m4mpdol_U_c,"(0.0, 100.0)",N-glycan synthesis
1841,G13MT_L,"Glycolipid 1,3-alpha-D-mannosyltransferase (liver)",gdpmann_c + 0.1 mpdol_L_c --> gdp_c + 0.1 m1mpdol_L_c,"(0.0, 100.0)",N-glycan synthesis
1842,G13MT_U,"Glycolipid 1,3-alpha-D-mannosyltransferase (uterus)",gdpmann_c + 0.1 mpdol_U_c --> gdp_c + 0.1 m1mpdol_U_c,"(0.0, 100.0)",N-glycan synthesis
1843,G14T10g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksi_pre14_g + udpgal_g --> ksi_pre15_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1844,G14T11g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksi_pre17_g + udpgal_g --> ksi_pre18_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1845,G14T12g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksi_pre20_g + udpgal_g --> ksi_pre21_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1846,G14T13g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksi_pre23_g + udpgal_g --> ksi_pre24_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1847,G14T14g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksi_pre26_g + udpgal_g --> ksi_pre27_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1848,G14T15g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksi_pre29_g + udpgal_g --> ksi_pre30_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1849,G14T16g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksi_pre32_g + udpgal_g --> ksi_pre33_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1850,G14T17g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksi_pre35_g + udpgal_g --> ksi_pre36_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1851,G14T18g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",core4_g + 2.0 udpgal_g --> ksii_core4_pre1_g + 2.0 udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1852,G14T19g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksii_core4_pre3_g + udpgal_g --> ksii_core4_pre4_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1853,G14T20g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksii_core4_pre6_g + udpgal_g --> ksii_core4_pre7_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1854,G14T21g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksii_core4_pre9_g + udpgal_g --> ksii_core4_pre10_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1855,G14T2g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksii_core2_pre1_g + udpgal_g --> ksii_core2_pre2_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1856,G14T3g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksii_core2_pre3_g + udpgal_g --> ksii_core2_pre4_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1857,G14T4g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksii_core2_pre6_g + udpgal_g --> ksii_core2_pre7_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1858,G14T5g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksii_core2_pre9_g + udpgal_g --> ksii_core2_pre10_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1859,G14T6g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksi_pre2_g + udpgal_g --> ksi_pre3_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1860,G14T7g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksi_pre5_g + udpgal_g --> ksi_pre6_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1861,G14T8g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksi_pre8_g + udpgal_g --> ksi_pre9_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1862,G14T9g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",ksi_pre11_g + udpgal_g --> ksi_pre12_g + udp_g,"(0.0, 100.0)",Keratan sulfate synthesis
1863,G14Tg,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase",fn2m2masn_g + 2.0 udpgal_g --> 2.0 h_g + l2fn2m2masn_g + 2.0 udp_g,"(0.0, 100.0)",N-glycan synthesis
1864,G16MT_L,"Glycolipid 1,6-alpha-D-mannosyltransferase (liver)",gdpmann_c + 0.1 m1mpdol_L_c --> gdp_c + 0.1 m2mpdol_L_c,"(0.0, 100.0)",N-glycan synthesis
1865,G16MT_U,"Glycolipid 1,6-alpha-D-mannosyltransferase (uterus)",gdpmann_c + 0.1 m1mpdol_U_c --> gdp_c + 0.1 m2mpdol_U_c,"(0.0, 100.0)",N-glycan synthesis
1866,G1M6MASNB1terg,g1m6masnB1 endoplasmic reticulum to Golgi transport,g1m6masnB1_r --> g1m6masnB1_g,"(0.0, 100.0)",N-glycan synthesis
1867,G1M7MASNBterg,g1m7masnC endoplasmic reticulum to Golgi transport,g1m7masnB_r --> g1m7masnB_g,"(0.0, 100.0)",N-glycan synthesis
1868,G1M7MASNCterg,g1m7masnC endoplasmic reticulum to Golgi transport,g1m7masnC_r --> g1m7masnC_g,"(0.0, 100.0)",N-glycan synthesis
1869,G1M8MASNterg,g1m8masn transport from endoplasmic reticulum to Golgi apparatus,g1m8masn_r --> g1m8masn_g,"(0.0, 100.0)",N-glycan synthesis
1870,G1PTT,glucose-1-phosphate thymidylyltransferase,dttp_c + g1p_c --> dtdpglu_c + ppi_c,"(0.0, 100.0)",Nucleotide sugar metabolism
1871,G2M8MASNterg,g2m8masn transport from endoplasmic reticulum to Golgi apparatus,g2m8masn_r --> g2m8masn_g,"(0.0, 100.0)",N-glycan synthesis
1872,G3M8MASNterg,g3m8masn transport from endoplasmic reticulum to Golgi apparatus,g3m8masn_r --> g3m8masn_g,"(0.0, 100.0)",N-glycan synthesis
1873,G3PD1,glycerol-3-phosphate dehydrogenase (NAD),glyc3p_c + nad_c <=> dhap_c + 2.0 h_c + nadh_c,"(-100.0, 100.0)",Glycerophospholipid metabolism
1874,G3PD2m,"glycerol-3-phosphate dehydrogenase (FAD), mitochondrial",fad_m + glyc3p_c + h_c --> dhap_c + fadh2_m,"(0.0, 100.0)",Glycolysis/gluconeogenesis
1875,G5SADrm,"L-glutamate 5-semialdehyde dehydratase, reversible, mitochondrial",glu5sa_m <=> 1pyr5c_m + h2o_m + h_m,"(-100.0, 100.0)",Arginine and Proline Metabolism
1876,G5SADs,L-glutamate 5-semialdehyde dehydratase (spontaneous),glu5sa_c --> 1pyr5c_c + h2o_c + h_c,"(0.0, 100.0)",Urea cycle
1877,G5SDym,glutamate-5-semialdehyde dehydrogenase (m),glu5p_m + 2.0 h_m + nadph_m --> glu5sa_m + nadp_m + pi_m,"(0.0, 100.0)",Urea cycle
1878,G6PDA,glucosamine-6-phosphate deaminase,gam6p_c + h2o_c --> f6p_c + nh4_c,"(0.0, 100.0)",Aminosugar metabolism
1879,G6PDH1rer,"glucose-6-phosphate dehydrogenase, endoplasmic reticulum",g6p_r + nad_r <=> 6pgl_r + 2.0 h_r + nadh_r,"(-100.0, 100.0)",Pentose phosphate pathway
1880,G6PDH2r,glucose 6-phosphate dehydrogenase,g6p_c + nadp_c <=> 6pgl_c + 2.0 h_c + nadph_c,"(-100.0, 100.0)",Pentose phosphate pathway
1881,G6PDH2rer,"glucose 6-phosphate dehydrogenase, endoplasmic reticulum",g6p_r + nadp_r <=> 6pgl_r + 2.0 h_r + nadph_r,"(-100.0, 100.0)",Pentose phosphate pathway
1882,G6PPer,"glucose-6-phosphate phosphatase, edoplasmic reticular",g6p_r + h2o_r --> glc_D_r + pi_r,"(0.0, 100.0)",Glycolysis/gluconeogenesis
1883,G6Pter,glucose 6-phosphate endoplasmic reticular transport via diffusion,g6p_c <=> g6p_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
1884,GABAVESSEC,GABA secretion via secretory vesicle (ATP driven),4abut_c + atp_c + h2o_c --> 4abut_e + adp_c + h_c + pi_c,"(0.0, 100.0)","Transport, extracellular"
1885,GACMTRc,guanidinoacetate N-methyltransferase (c),amet_c + gudac_c <=> ahcys_c + creat_c + 2.0 h_c,"(-100.0, 100.0)",Urea cycle
1886,GACPAILter,glucosaminyl-acylphosphatidylinositol ER flippase,gacpail_hs_c --> gacpail_hs_r,"(0.0, 100.0)","Transport, endoplasmic reticular"
1887,GAL3ST11,Galactosylceramide sulfotransferase,galside_hs_g + paps_g --> h_g + pap_g + sgalside_hs_g,"(0.0, 100.0)",Sphingolipid metabolism
1888,GAL3ST12,Galactosylceramide sulfotransferase,digalside_hs_g + paps_g --> digalsgalside_hs_g + h_g + pap_g,"(0.0, 100.0)",Sphingolipid metabolism
1889,GALACGLCGALGBSIDEte,galacglcgalgbside hs transport,galacglcgalgbside_hs_c <=> galacglcgalgbside_hs_e,"(-100.0, 100.0)","Transport, extracellular"
1890,GALACGLCGALGBSIDEtg,galacglcgalgbside hs intracellular transport,galacglcgalgbside_hs_c <=> galacglcgalgbside_hs_g,"(-100.0, 100.0)","Transport, golgi apparatus"
1891,GALASE10ly,"beta-galactosidase, lysosomal",h2o_l + ksi_deg26_l --> gal_l + ksi_deg27_l,"(0.0, 100.0)",Keratan sulfate degradation
1892,GALASE11ly,"beta-galactosidase, lysosomal",h2o_l + ksi_deg29_l --> gal_l + ksi_deg30_l,"(0.0, 100.0)",Keratan sulfate degradation
1893,GALASE12ly,"beta-galactosidase, lysosomal",h2o_l + ksi_deg32_l --> gal_l + ksi_deg33_l,"(0.0, 100.0)",Keratan sulfate degradation
1894,GALASE13ly,"beta-galactosidase, lysosomal",h2o_l + ksi_deg35_l --> gal_l + ksi_deg36_l,"(0.0, 100.0)",Keratan sulfate degradation
1895,GALASE14ly,"beta-galactosidase, lysosomal",h2o_l + ksi_deg38_l --> gal_l + ksi_deg39_l,"(0.0, 100.0)",Keratan sulfate degradation
1896,GALASE15ly,"beta-galactosidase, lysosomal",h2o_l + ksi_deg40_l --> gal_l + ksi_deg41_l,"(0.0, 100.0)",Keratan sulfate degradation
1897,GALASE16ly,"beta-galactosidase, lysosomal",2.0 h2o_l + ksii_core2_deg2_l --> 2.0 gal_l + ksii_core2_deg3_l,"(0.0, 100.0)",Keratan sulfate degradation
1898,GALASE17ly,"beta-galactosidase, lysosomal",h2o_l + ksii_core2_deg5_l --> gal_l + ksii_core2_deg6_l,"(0.0, 100.0)",Keratan sulfate degradation
1899,GALASE18ly,"beta-galactosidase, lysosomal",h2o_l + ksii_core2_deg8_l --> gal_l + ksii_core2_deg9_l,"(0.0, 100.0)",Keratan sulfate degradation
1900,GALASE19ly,"beta-galactosidase, lysosomal",f1a_l + h2o_l --> core6_l + gal_l,"(0.0, 100.0)",Keratan sulfate degradation
1901,GALASE1ly,"beta-galactosidase, lysosomal",2.0 h2o_l + l2n2m2mn_l --> 2.0 gal_l + n2m2mn_l,"(0.0, 100.0)",N-glycan degradation
1902,GALASE20ly,"beta-galactosidase, lysosomal",2.0 h2o_l + ksii_core4_deg2_l --> 2.0 gal_l + ksii_core4_deg3_l,"(0.0, 100.0)",Keratan sulfate degradation
1903,GALASE3ly,"beta-galactosidase, lysosomal",2.0 h2o_l + ksi_deg5_l --> 2.0 gal_l + ksi_deg6_l,"(0.0, 100.0)",Keratan sulfate degradation
1904,GALASE4ly,"beta-galactosidase, lysosomal",h2o_l + ksi_deg8_l --> gal_l + ksi_deg9_l,"(0.0, 100.0)",Keratan sulfate degradation
1905,GALASE5ly,"beta-galactosidase, lysosomal",h2o_l + ksi_deg11_l --> gal_l + ksi_deg12_l,"(0.0, 100.0)",Keratan sulfate degradation
1906,GALASE6ly,"beta-galactosidase, lysosomal",h2o_l + ksi_deg14_l --> gal_l + ksi_deg15_l,"(0.0, 100.0)",Keratan sulfate degradation
1907,GALASE7ly,"beta-galactosidase, lysosomal",h2o_l + ksi_deg17_l --> gal_l + ksi_deg18_l,"(0.0, 100.0)",Keratan sulfate degradation
1908,GALASE8ly,"beta-galactosidase, lysosomal",h2o_l + ksi_deg20_l --> gal_l + ksi_deg21_l,"(0.0, 100.0)",Keratan sulfate degradation
1909,GALASE9ly,"beta-galactosidase, lysosomal",h2o_l + ksi_deg23_l --> gal_l + ksi_deg24_l,"(0.0, 100.0)",Keratan sulfate degradation
1910,GALC,Galactocerebrosidase,galside_hs_l + h2o_l --> crm_hs_l + gal_l,"(0.0, 100.0)",Sphingolipid metabolism
1911,GALFUC12GAL14ACGLCGALGLUSIDEte,blood group intracellular transport,galfuc12gal14acglcgalgluside_hs_e <=> galfuc12gal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
1912,GALFUC12GAL14ACGLCGALGLUSIDEtg,blood group intracellular transport,galfuc12gal14acglcgalgluside_hs_g <=> galfuc12gal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, golgi apparatus"
1913,GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,blood group intracellular transport,galfucgalacglcgal14acglcgalgluside_hs_e <=> galfucgalacglcgal14acglcgalgluside_hs_c,"(-100.0, 100.0)","Transport, extracellular"
