,Metabolite ID,Metabolite Name,Dual solution
1873,hs_deg17_l,"Heparan Sulfate, Degradation Product 17",0.0
1874,hs_deg22_l,"Idoa-Beta-1,4-GlcNac(3S)-Alpha-1,4-Glca-Beta-1,3-Gal-Beta-1,3-Gal-Beta-1,4-Xylose",0.0
1875,hs_deg23_l,"GlcNac(3S)-Alpha-1,4-Glca-Beta-1,3-Gal-Beta-1,3-Gal-Beta-1,4-Xylose",0.0
1876,cs_b_deg3_l,"Chondroitin Sulfate B / Dermatan Sulfate (Idoa2S-GalNac4S), Degradation Product 3",0.0
1877,idour_c,L-Iduronate,0.0
1878,idp_n,Inosine-5'-Diphosphate,-0.04665607584113084
1879,ile_L_e,L-Isoleucine,2.5042848564273597e-17
1880,ile_L_c,L-Isoleucine,2.1100903119019187e-17
1881,ile_L_m,L-Isoleucine,2.1100903119019187e-17
1882,itacon_m,Itaconic Acid,-8.326672684688674e-17
1883,itp_n,Iinosine-5'-Triphosphate,-0.09331215168226181
1884,f1p_c,D-Fructose 1-Phosphate,-0.01555202528037697
1885,xylu_D_c,D-Xylulose,0.0
1886,tagat_D_c,D-Tagatose,0.0
1887,ksii_core2_g,Keratan Sulfate Ii (Core 2-Linked),0.0
1888,ksii_core2_l,Keratan Sulfate Ii (Core 2-Linked),0.0
1889,ksii_core4_g,Keratan Sulfate Ii (Core 4-Linked),0.0
1890,ksii_core4_l,Keratan Sulfate Ii (Core 4-Linked),0.0
1891,k_g,Potassium,0.0
1892,anth_c,Anthranilate,0.0
1893,4aphdob_c,"4-(2-Aminophenyl)-2,4-Dioxobutanoate",0.0
1894,kynate_c,Kynurenic Acid,-1.6694608950870524e-16
1895,lcts_e,Lactose,0.0
1896,lgt_S_c,(R)-S-Lactoylglutathionate,1.9501358594426878e-17
1897,lald_L_m,(S)-Lactaldehyde,-5.2945807476333285e-17
1898,lac_L_m,(S)-Lactate,-2.7755575615628914e-17
1899,lcts_g,Lactose,0.0
1900,3spyr_c,3-Sulfonatopyruvate,0.0
1901,leuktrA4_r,Leukotriene A4,0.0
1902,leuktrB4_c,Leukotriene B4,0.0
1903,leuktrB4_r,Leukotriene B4,0.0
1904,leuktrC4_c,Leukotriene C4,2.5546407064193654e-18
1905,leuktrD4_c,Leukotriene D4,1.7408801346768768e-17
1906,leu_L_e,L-Leucine,2.902771209860475e-17
1907,leu_L_c,L-Leucine,5.494509485008859e-17
1908,leu_L_m,L-Leucine,5.494509485008859e-17
1909,nformanth_c,N-Formylanthranilate,-6.288732452723504e-17
1910,limnen_c,Limonene,0.0
1911,xyl_D_l,Aldehydo-D-Xylose,0.0
1912,cs_a_deg5_l,"Chondroitin Sulfate A (GalNac4S-Glca), Degradation Product 5",0.0
1913,cs_c_deg5_l,"Chondroitin Sulfate C (GalNac6S-Glca), Degradation Product 5",0.0
1914,cs_e_deg7_l,"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Degradation Product 7",0.0
1915,lipoate_c,Lipoate,0.0
1916,lac_L_c,(S)-Lactate,3.512630971326628e-18
1917,lneldccrn_c,"6Z,9Z-Octadecadienoylcarnitine",0.0
1918,lneldccrn_m,"6Z,9Z-Octadecadienoylcarnitine",0.0
1919,lnlccrn_c,Linoleyl Carnitine,7.66392211925809e-18
1920,lnlccrn_m,Linoleyl Carnitine,-3.069032477985747e-18
1921,lnlncacrn_c,Alpha-Linolenyl Carnitine,-0.04665607584113097
1922,lnlncacrn_m,Alpha-Linolenyl Carnitine,-0.04665607584113097
1923,lnlncgcrn_c,Gamma-Linolenoylcarnitine,-3.469446951953614e-17
1924,lnlncgcrn_m,Gamma-Linolenoylcarnitine,-4.542742411677998e-17
1925,44mctr_c,"4,4-Dimethyl-5Alpha-Cholesta-8,14,24-Trien-3Beta-Ol",-3.9209068959013144e-16
1926,lanost_c,Lanosterol,-5.551115123125783e-16
1927,lanost_r,Lanosterol,-5.551115123125783e-16
1928,Ssq23epx_r,"Squalene 2,3-Epoxide",-5.551115123125783e-16
1929,lpchol_hs_c,1-Acyl-Sn-Glycero-3-Phosphocholine,-0.015552025280376996
1930,g3pc_c,Glycerophosphocholine,-0.01555202528037693
1931,thp2c_x,1-Piperideine-6-Carboxylate,4.825341969578655e-16
1932,mag_hs_c,Monoacylglycerol 2,-1.5039020961661922e-16
1933,glyc_e,Glycerol,8.055399979553142e-17
1934,retfa_c,Fatty Acid Retinol,0.0
1935,retinol_c,Retinol,0.0
1936,11_cis_retfa_c,Fatty Acid 11-Cis-Retinol,0.0
1937,retinol_cis_11_c,11-Cis-Retinol,0.0
1938,9_cis_retfa_c,Fatty Acid 9-Cis-Retinol,-0.0
1939,retinol_9_cis_c,9-Cis-Retinol,0.0
1940,pd3_c,Previtamin D3,0.0
1941,trp_L_c,L-Tryptophan,4.606170662246467e-17
1942,trypta_c,Tryptamine,0.0
1943,lys_L_x,L-Lysine,0.0
1944,6a2ohxnt_x,6-Amino-2-Oxohexanoic Acid,0.0
1945,3mldz_c,1-Methylimidazole-4-Acetaldehyde,0.0
1946,malt_l,Maltose,0.0
1947,malt_c,Maltose,4.5699942986879274e-17
1948,man_e,D-Mannose,0.0
1949,normete_L_c,L-Normetanephrine,0.0
1950,3mgcoa_m,Trans-3-Methylglutaconyl Coenzyme A,-0.046656075841131406
1951,malcoa_x,Malonyl Coenzyme A,-0.04665607584113049
1952,mercplaccys_c,3-Mercaptolactate-Cysteine Disulfide,0.0
1953,mercplac_c,3-Mercaptolactate,0.0
1954,tcynt_c,Thiocyanate,0.0
1955,5mdru1p_c,5-Methylthio-5-Deoxy-D-Ribulose 1-Phosphate,0.0
1956,mescon_m,Mesaconate,-6.938893903907228e-17
1957,mescoa_m,Mesaconyl Coenzyme A,-0.09331215168226221
1958,fna5moxam_c,Formyl-N-Acetyl-5-Methoxykynurenamine,5.636184473091209e-17
1959,6hoxmelatn_c,6-Hydroxymelatonin,8.199068659740535e-17
1960,meoh_c,Methanol,0.0
1961,meoh_l,Methanol,0.0
1962,mepi_c,Metanephrine,0.0
1963,mepi_e,Metanephrine,0.0
1964,met_L_e,L-Methionine,-0.0
1965,mev_R_x,(R)-Mevalonate,6.639995549856167e-17
1966,5pmev_x,(R)-5-Phosphonatomevalonate,0.0
1967,mhista_c,N(Tele)-Methylhistaminium,0.0
1968,minohp_c,Myo-Inositol Hexakisphosphate,0.0
1969,mi1345p_c,"1D-Myo-Inositol 1,3,4,5-Tetrakisphosphate",-1.5498231390557336e-16
1970,mi134p_c,"1D-Myo-Inositol 1,3,4-Trisphosphate",-1.0417308950585537e-16
1971,mi13p_c,"1D-Myo-Inositol 1,3-Bisphosphate",-5.336386510613737e-17
1972,mi34p_c,"1D-Myo-Inositol 3,4-Bisphosphate",-5.336386510613737e-17
1973,mi1p_D_c,1D-Myo-Inositol 1-Phosphate,-2.5546407064193654e-18
1974,mi145p_c,"1D-Myo-Inositol 1,4,5-Trisphosphate",-1.0417308950585537e-16
1975,mi14p_c,"(1R,2R,3R,4R,5R,6S)-2,3,5,6-Tetrahydroxy-4-(Phosphonatooxy)Cyclohexyl Phosphate",-5.336386510613737e-17
1976,mi4p_D_c,1D-Myo-Inositol 4-Phosphate,-2.5546407064193654e-18
1977,mi14p_n,"(1R,2R,3R,4R,5R,6S)-2,3,5,6-Tetrahydroxy-4-(Phosphonatooxy)Cyclohexyl Phosphate",-5.336386510613737e-17
1978,mi1p_D_n,1D-Myo-Inositol 1-Phosphate,-2.5546407064193654e-18
1979,mi3p_D_c,1D-Myo-Inositol 3-Phosphate,-2.5546407064193654e-18
1980,minohp_n,Myo-Inositol Hexakisphosphate,0.0
1981,malttr_c,Maltotriose,4.3145302280459915e-17
1982,malttr_e,Maltotriose,0.0
1983,malttr_l,Maltotriose,4.3145302280459915e-17
1984,mmcoa_S_m,(S)-Methylmalonyl Coenzyme A,-0.04665607584113111
1985,mmcoa_R_m,(R)-Methylmalonyl Coenzyme A,-0.04665607584113111
1986,5mta_c,5-Methylthioadenosine,0.0
1987,5mdr1p_c,5-Methylthio-5-Deoxy-D-Ribose 1-Phosphate,0.0
1988,methf_m,"5,10-Methenyltetrahydrofolate",1.1888588027629952e-17
1989,4aabutn_c,4-Acetamidobutanoate,0.0
1990,Nacasp_c,N-Acetyl-L-Aspartate,2.2991766357774258e-17
1991,ksi_deg7_l,"Keratan Sulfate I, Degradation Product 7",0.0
1992,ksi_deg10_l,"Keratan Sulfate I, Degradation Product 10",0.0
1993,ksi_deg13_l,"Keratan Sulfate I, Degradation Product 13",0.0
1994,ksi_deg16_l,"Keratan Sulfate I, Degradation Product 16",0.0
1995,ksi_deg19_l,"Keratan Sulfate I, Degradation Product 19",0.0
1996,ksi_deg22_l,"Keratan Sulfate I, Degradation Product 22",0.0
1997,ksi_deg25_l,"Keratan Sulfate I, Degradation Product 25",0.0
1998,ksi_deg28_l,"Keratan Sulfate I, Degradation Product 28",0.0
1999,ksi_deg31_l,"Keratan Sulfate I, Degradation Product 31",0.0
2000,ksi_deg34_l,"Keratan Sulfate I, Degradation Product 34",0.0
2001,cs_a_deg1_l,"Chondroitin Sulfate A (GalNac4S-Glca), Degradation Product 1",0.0
2002,ksi_deg37_l,"Keratan Sulfate I, Degradation Product 37",0.0
2003,ksii_core2_deg4_l,"Keratan Sulfate Ii (Core 2-Linked), Degradation Product 4",0.0
2004,ksii_core2_deg7_l,"Keratan Sulfate Ii (Core 2-Linked), Degradation Product 7",0.0
2005,ksii_core4_deg4_l,"Keratan Sulfate Ii (Core 4-Linked), Degradation Product 4",0.0
2006,cs_a_deg4_l,"Chondroitin Sulfate A (GalNac4S-Glca), Degradation Product 4",0.0
2007,cs_b_deg1_l,"Chondroitin Sulfate B / Dermatan Sulfate (Idoa2S-GalNac4S), Degradation Product 1",0.0
2008,cs_b_deg2_l,"Chondroitin Sulfate B / Dermatan Sulfate (Idoa2S-GalNac4S), Degradation Product 2",0.0
2009,cs_c_deg1_l,"Chondroitin Sulfate C (GalNac6S-Glca), Degradation Product 1",0.0
2010,cs_c_deg4_l,"Chondroitin Sulfate C (GalNac6S-Glca), Degradation Product 4",0.0
2011,cs_d_deg1_l,"Chondroitin Sulfate D (GlcNac6S-Glca2S), Degradation Product 1",0.0
2012,cs_d_deg2_l,"Chondroitin Sulfate D (GlcNac6S-Glca2S), Degradation Product 2",0.0
2013,cs_d_deg5_l,"Chondroitin Sulfate D (GlcNac6S-Glca2S), Degradation Product 5",0.0
2014,cs_d_deg6_l,"Chondroitin Sulfate D (GlcNac6S-Glca2S), Degradation Product 6",0.0
2015,cs_e_deg2_l,"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Degradation Product 2",-1.1102230246251564e-16
2016,cs_e_deg6_l,"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Degradation Product 6",-1.1102230246251564e-16
2017,nac_e,Nicotinate,-0.0
2018,nac_c,Nicotinate,7.66392211925809e-18
2019,adprbp_c,Adenosine-5'-Diphosphate-D-Ribose 2-Phosphate,0.0
2020,ncam_c,Nicotinamide,0.0
2021,nad_n,Nicotinamide Adenine Dinucleotide,-0.1399682275233929
2022,udp_l,Uridine Diphosphate,-0.09331215168226195
2023,udpacgal_l,Uridine-5'-Diphosphate-N-Acetyl-D-Galactosamine,-0.09331215168226192
2024,Tn_antigen_l,Tn Antigen,0.0
2025,na1_g,Sodium,0.0
2026,na1_x,Sodium,0.0
2027,carn_c,Carnosine,0.0
2028,udp_r,Uridine Diphosphate,-0.09331215168226198
2029,ump_r,Uridine-5'-Monophosphate,-0.046656075841130976
2030,pi_g,Orthophosphate,-0.0
2031,ump_g,Uridine-5'-Monophosphate,0.04665607584113104
2032,nicrns_c,Nicotinate D-Ribonucleoside,0.0
2033,nicrnt_c,Nicotinate D-Ribonucleotide,-0.04665607584113098
2034,nicrnt_n,Nicotinate D-Ribonucleotide,-0.04665607584113098
2035,nifedipine_c,Nifedipine,0.0
2036,nmn_m,Nicotinamide Ribotide,-0.046656075841130976
2037,nmn_n,Nicotinamide Ribotide,-0.046656075841130976
2038,nmn_c,Nicotinamide Ribotide,-0.046656075841130976
2039,prpp_c,5-Phospho-Alpha-D-Ribose 1-Diphosphate,-0.09331215168226185
2040,nwharg_c,N-(Omega)-Hydroxyarginine,0.0
2041,no_c,Nitric Oxide,0.0
2042,r1p_c,Alpha-D-Ribose 1-Phosphate,1.532784423851618e-17
2043,npthl_c,Naphthalene,0.0
2044,nrpphrsf_c,Sulfate Derivative Of Norepinephrine,0.0
2045,sT_antigen_g,Sialyl-T Antigen,0.0
2046,dimp_c,2-Deoxyinosine 5-Phosphate,-5.0809224399718005e-17
2047,uri_e,Uridine,-0.0
2048,uri_l,Uridine,1.532784423851618e-17
2049,ump_l,Uridine-5'-Monophosphate,-0.046656075841130976
2050,cmp_l,Cytidine 5'-Monophosphate,-0.04665607584113092
2051,dtmp_l,Deoxythymidine-5'-Phosphate,-0.046656075841130934
2052,thymd_l,Thymidine,-0.0
2053,dtmp_m,Deoxythymidine-5'-Phosphate,-0.046656075841130934
2054,thymd_m,Thymidine,0.0
2055,amp_l,Adenosine Monophosphate,-0.04665607584113083
2056,gmp_l,Guanosine-5'-Monophosphate,-0.04665607584113081
2057,xmp_c,Xanthylic Acid,-0.04665607584113081
2058,o2s_m,Superoxide,8.326672684688674e-17
2059,o2s_n,Superoxide,9.196212441171836e-17
2060,o2s_x,Superoxide,8.326672684688674e-17
2061,o2_n,Oxygen,6.5527042531293e-17
2062,succ_m,Succinate,-5.551115123125783e-17
2063,omeprazole_c,Omeprazole,0.0
2064,onpthl_c,Naphthalene Epoxide,0.0
2065,oretn_c,4-Oxo-13-Cis-Retinoate,6.051909688127541e-17
2066,retn_c,All-Trans-Retinoate,-0.0
2067,13_cis_oretn_c,13-Cis-Oxo-Retinoic Acid,6.051909688127541e-17
2068,13_cis_retn_c,13-Cis-Retinoate,2.7755575615628914e-17
2069,orn_e,Ornithine,7.564390955115093e-17
2070,orot5p_c,Orotidine 5'-Phosphate,-0.04665607584113097
2071,prgnlone_m,Pregnenolone,2.3507260396664834e-16
2072,xoltriol_m,"5Beta-Cholestane-3Alpha,7Alpha,12Alpha-Triol",0.0
2073,xoltetrol_m,"5Beta-Cholestane-3Alpha,7Alpha,12Alpha,26-Tetrol",5.551115123125783e-17
2074,thcholst_m,"3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestan-26-Al",0.0
2075,thcholstoic_m,"3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestanoate",-2.7755575615628914e-17
2076,xol7ah2_m,"5Beta-Cholestane-3Alpha,7Alpha-Diol",8.65034187066645e-17
2077,xol7ah3_m,"5Beta-Cholestane-3Alpha,7Alpha,26-Triol",7.66392211925809e-18
2078,xol7ah2al_m,"3Alpha,7Alpha-Dihydroxy-5Beta-Cholestan-26-Al",-4.7847229111999737e-17
2079,xol27oh_m,27-Hydroxycholesterol,5.551115123125783e-17
2080,taxol_c,Paclitaxel,0.0
2081,tolbutamide_c,Tolbutamide,0.0
2082,perillyl_c,Perillyl Alcohol,0.0
2083,xoltri24_r,"(24S)-7Alpha,24-Dihydroxycholesterol",0.0
2084,xol24oh_r,(24S)-24-Hydroxycholesterol,0.0
2085,hnifedipine_c,Hydroxy Nifedipine,0.0
2086,whtststerone_r,W Hydroxy Testosterone,0.0
2087,12harachd_r,12 Hydroxy Arachidonic Acid,0.0
2088,wharachd_r,W-Hydroxyl Arachidonic Acid,0.0
2089,leuktrB4woh_r,W-Hydroxyl Leukotriene B4,-4.155736586117503e-17
2090,18harachd_r,18 Hydroxy Arachidonic Acid,0.0
2091,xoltri25_r,"7Alpha,25-Dihydroxycholesterol",0.0
2092,xoltri27_r,"7Alpha,27-Dihydroxycholesterol",0.0
2093,xol27oh_r,27-Hydroxycholesterol,0.0
2094,xoldiolone_r,"7Alpha,12Alpha-Dihydroxycholest-4-En-3-One",0.0
2095,leuktrB4wcooh_r,W-Carboxy Leukotriene B4,-1.3801790245546123e-17
2096,20ahchsterol_m,20-Hydroxycholesterol,5.551115123125783e-17
2097,pro_L_m,L-Proline,-2.0432403129876028e-18
2098,pa_hs_r,Phosphatidate,-0.015552025280377085
2099,pa_hs_g,Phosphatidate,-0.015552025280377085
2100,pac_c,Phenylacetate,0.0
2101,phaccoa_c,Phenylacetyl Coenzyme A,-0.046656075841131156
2102,ak2lgchol_hs_c,1-Alkyl 2-Lysoglycerol 3-Phosphocholine,0.0
2103,paf_hs_c,1-Alkyl 2-Acteylglycerol 3-Phosphocholine,0.0
2104,pail_hs_n,1-Phosphatidyl-1D-Myo-Inositol,-0.01555202528037712
2105,pail45p_hs_c,"Phosphatidylinositol 4,5-Bisphosphate",-0.015552025280377225
2106,pail45p_hs_n,"Phosphatidylinositol 4,5-Bisphosphate",-0.01555202528037723
2107,pail4p_hs_c,1-Phosphatidyl-1D-Myo-Inositol 4-Phosphate,-0.015552025280377175
2108,pail4p_hs_n,1-Phosphatidyl-1D-Myo-Inositol 4-Phosphate,-0.015552025280377175
2109,pan4p_c,Pantetheine 4-Phosphate,-1.9250797733744487e-16
2110,ptth_c,Pantetheine,-1.4169875293772688e-16
2111,pchol_hs_m,Phosphatidylcholine,-0.015552025280377024
2112,pchol_hs_r,Phosphatidylcholine,-0.015552025280376996
2113,pchol_hs_g,Phosphatidylcholine,-0.015552025280376996
2114,am6sa_c,2-Aminomuconate 6-Semialdehyde,0.0
2115,pcollg5hlys_c,Erythro-5-Hydroxy-L-Lysine,-0.0
2116,amp_g,Adenosine Monophosphate,-0.04665607584113083
2117,camp_g,"3,5-Cyclic Adenosine Monophosphate",-0.0466560758411309
2118,35cgmp_g,"3,5-Cyclic Guanosine Monophosphate",-0.04665607584113088
2119,pdx5p_c,Pyridoxine 5-Phosphate,-5.0809224399718005e-17
2120,pydx5p_c,Pyridoxal 5-Phosphate,-5.0809224399718005e-17
2121,pydxn_c,Pyridoxine,0.0
2122,pe_hs_m,Phosphatidylethanolamine,-0.015552025280377113
2123,peamn_c,2-Phenylethanaminium,7.632843467210381e-17
2124,pacald_c,Phenylacetaldehyde,0.0
2125,pristcoa_x,Pristanoyl Coenzyme A,-0.046656075841131434
2126,3php_c,3-Phosphonatooxypyruvate,0.0
2127,prostgd2_c,Prostaglandin D2,-5.0809224399718005e-17
2128,prostgh2_c,Prostaglandin H2,-5.0809224399718005e-17
2129,prostgd2_r,Prostaglandin D2,-5.0809224399718005e-17
2130,prostgh2_r,Prostaglandin H2,-5.0809224399718005e-17
2131,prostge2_r,Prostaglandin E2,-5.0809224399718005e-17
2132,prostgi2_r,Prostaglandin I2,-5.0809224399718005e-17
2133,pgp_hs_c,Phosphatidyl Glycerol Phosphate,-0.031104050560754194
2134,pheacgln_c,(2S)-4-Carbamoyl-2-(2-Phenylacetamido)Butanoate,0.0
2135,1p3h5c_m,L-1-Pyrroline-3-Hydroxy-5-Carboxylate,-2.7755575615628914e-17
2136,phe_L_e,L-Phenylalanine,6.810553560057297e-17
2137,phe_L_c,L-Phenylalanine,6.416359015531856e-17
2138,phe_L_m,L-Phenylalanine,0.0
2139,phpyr_m,Keto-Phenylpyruvate,0.0
2140,thbpt4acam_c,4A-Hydroxytetrahydrobiopterin,0.0
2141,succ_x,Succinate,-1.191446911497414e-16
2142,phytcoa_x,Phytanoyl Coenzyme A,-0.046656075841131045
2143,phyQ_c,Phylloquinone,0.0
2144,pail345p_hs_c,"1-Phosphatidyl-1D-Myo-Inositol 3,4,5-Trisphosphate",-0.015552025280377276
2145,pi_n,Orthophosphate,-0.0
2146,pail345p_hs_n,"1-Phosphatidyl-1D-Myo-Inositol 3,4,5-Trisphosphate",-0.015552025280377286
2147,pail34p_hs_c,"1-Phosphatidyl-1D-Myo-Inositol 3,4-Bisphosphate",-0.015552025280377225
2148,pail34p_hs_n,"1-Phosphatidyl-1D-Myo-Inositol 3,4-Bisphosphate",-0.01555202528037723
2149,pail3p_hs_n,1-Phosphatidyl-1D-Myo-Inositol 3-Phosphate,-0.015552025280377175
2150,pail3p_hs_c,1-Phosphatidyl-1D-Myo-Inositol 3-Phosphate,-0.015552025280377175
2151,pail35p_hs_c,"1-Phosphatidyl-1D-Myo-Inositol 3,5-Bisphosphate",-0.015552025280377225
2152,pail5p_hs_c,1-Phosphatidyl-1D-Myo-Inositol 5-Phosphate,-0.015552025280377175
2153,pail35p_hs_r,"1-Phosphatidyl-1D-Myo-Inositol 3,5-Bisphosphate",1.0376573492455646e-16
2154,pail5p_hs_r,1-Phosphatidyl-1D-Myo-Inositol 5-Phosphate,-0.015552025280377229
2155,pail5p_hs_n,1-Phosphatidyl-1D-Myo-Inositol 5-Phosphate,-0.015552025280377175
2156,pail_hs_r,1-Phosphatidyl-1D-Myo-Inositol,-0.015552025280377125
2157,ppmi12346p_c,5-Diphosphoinositol Pentakisphosphate,0.0
2158,ppmi12346p_n,5-Diphosphoinositol Pentakisphosphate,0.0
2159,pnto_R_c,(R)-Pantothenate,7.66392211925809e-18
2160,cysam_c,Cysteamine,-9.855345065726698e-17
2161,pnto_R_e,(R)-Pantothenate,-0.0
2162,pppi_c,Triphosphate,-0.046656075841130934
2163,ppa_e,Propionate,-0.0
2164,phpyr_c,Keto-Phenylpyruvate,0.0
2165,2hyoxplac_c,2-Hydroxyphenylacetate,0.0
2166,pppg9_c,Protoporphyrinogen Ix,2.29556472045272e-17
2167,pppg9_m,Protoporphyrinogen Ix,2.29556472045272e-17
2168,pram_c,5-Phospho-Beta-D-Ribosylamine,0.0
2169,prgnlones_c,Pregnenolone Sulfate,3.1061352626796215e-16
2170,prist_x,Pristanic Acid,0.04665607584113068
2171,pro_D_c,D-Proline,0.0
2172,prostgh2_e,Prostaglandin H2,-5.0809224399718005e-17
2173,prostgi2_e,Prostaglandin I2,0.0
2174,prostgi2_c,Prostaglandin I2,-5.0809224399718005e-17
2175,pro_L_c,L-Proline,3.774143878798284e-17
2176,pro_L_e,L-Proline,2.613557122347033e-17
2177,3hpcoa_m,3-Hydroxypropanoyl Coenzyme A,-0.062208101121507986
2178,ps_hs_c,Phosphatidylserine,-0.015552025280377033
2179,ps_hs_m,Phosphatidylserine,-0.015552025280377144
2180,ptdcacrn_c,Pentadecanoylcarnitine,-0.04665607584113104
2181,ptdcacrn_m,Pentadecanoylcarnitine,-0.04665607584113105
2182,hdca_x,Hexadecanoate (N-C16:0),2.7755575615628914e-17
2183,phyt_x,Phytanate,0.0
2184,ahdt_c,"7,8-Dihydroneopterin 3-Triphosphate",-0.046656075841130934
2185,6pthp_c,"6-Pyruvoyl-5,6,7,8-Tetrahydropterin",0.0
2186,ptrc_c,Putrescine,0.0
2187,4abutn_c,4-Aminobutanal,0.0
2188,pydx_c,Pyridoxal,0.0
2189,quln_c,Quinolinic Acid,-6.938893903907228e-18
2190,retinal_cis_13_c,13-Cis-Retinal,-4.2070266464991184e-17
2191,retinal_11_cis_c,11-Cis-Retinal,0.0
2192,retinal_cis_9_c,All-Trans-Retinal,3.4258865820584215e-18
2193,retn_n,All-Trans-Retinoate,0.0
2194,ru5p_D_c,D-Ribulose 5-Phosphate,1.532784423851618e-17
2195,rbl_D_c,D-Ribulose,0.0
2196,rbt_c,D-Ribitol,0.0
2197,retinol_cis_13_c,13-Cis-Retinol,-4.5496153047049605e-17
2198,retnglc_c,Retinoyl Glucuronide,0.0
2199,13_cis_retnglc_c,13-Cis-Retinoyl Glucuronide,0.0
2200,13_cis_retnglc_r,13-Cis-Retinoyl Glucuronide,0.0
2201,retnglc_r,Retinoyl Glucuronide,0.0
2202,retn_r,All-Trans-Retinoate,0.0
2203,13_cis_retn_r,13-Cis-Retinoate,0.0
2204,ribflv_e,Riboflavin,0.0
2205,rib_D_e,D-Ribose,0.0
2206,rib_D_c,D-Ribose,0.0
2207,rnam_c,N-Ribosylnicotinamide,-1.5853617959171155e-17
2208,Rtotal3crn_c,R Total 3 Carnitine,-6.245004513516506e-17
2209,Rtotal3crn_m,R Total 3 Carnitine,-6.245004513516506e-17
2210,cs_d_pre5_g,"Chondroitin Sulfate D (GlcNac6S-Glca2S), Precursor 5",0.0
2211,cs_b_pre5_g,"Chondroitin Sulfate B (Idoa2S-GalNac4S), Precursor 5",0.0
2212,hs_pre12_g,Glcn2S-Idoa-Glcn2S-Glca2S-Glcn2S-Idoa2S-Glcn2S-Glca-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein),0.0
2213,hs_pre13_g,"Glcn2S-Idoa-Glcn2,6Dis-Glca2S-Glcn2,6Dis-Idoa2S-Glcn2,6Dis-Glca-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein)",0.0
2214,hs_pre14_g,"Heparan Sulfate, Precursor 14",0.0
2215,hs_pre15_g,"Heparan Sulfate, Precursor 15",0.0
2216,hs_deg11_l,"Heparan Sulfate, Degradation Product 11",0.0
2217,cs_e_pre5a_g,"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Precursor 5A",0.0
2218,cs_e_pre5b_g,"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Precursor 5B",0.0
2219,cs_e_deg1_l,"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Degradation Product 1",0.0
2220,cs_e_deg5_l,"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Degradation Product 5",0.0
2221,ksi_deg4_l,"Keratan Sulfate I, Degradation Product 4",0.0
2222,ksii_core2_deg1_l,"Keratan Sulfate Ii (Core 2-Linked), Degradation Product 1",0.0
2223,ksii_core4_deg1_l,"Keratan Sulfate Ii (Core 4-Linked), Degradation Product 1",0.0
2224,saccrp_L_m,L-Saccharopinate,1.0317871045621493e-16
2225,fald_x,Formaldehyde,0.0
2226,sarcs_x,Sarcosine,0.0
2227,sphgn_r,Sphinganine,-0.0
2228,sph1p_r,"(2S,3R)-2-Azaniumyl-3-Hydroxyoctadecyl Phosphate",-1.0632037563097583e-16
2229,sphings_r,Sphingosine,0.0
2230,sphs1p_r,Sphingosine 1-Phosphate,-1.0632037563097583e-16
2231,sbt_D_c,D-Sorbitol,4.482869711124022e-17
2232,selmeth_c,Selenomethionine,0.0
2233,ser_D_c,D-Serine,0.0
2234,ser_L_x,L-Serine,1.1824091610316735e-16
2235,sgalside_hs_c,Sulfatide Galactocerebroside,1.1102230246251564e-16
2236,acngalgbside_hs_g,Sialyl Galactosylgloboside,0.0
2237,sph1p_c,"(2S,3R)-2-Azaniumyl-3-Hydroxyoctadecyl Phosphate",-1.0632037563097583e-16
2238,sl_L_c,(S)-3-Sulfonatolactate,0.0
2239,sphmyln_hs_g,Sphingomyelin ,-0.015552025280377019
2240,sphmyln_hs_l,Sphingomyelin ,-0.015552025280377019
2241,sphings_c,Sphingosine,-5.551115123125783e-17
2242,spc_hs_c,Sphingosylphosphorylcholine,-0.015552025280376969
2243,sphmyln_hs_c,Sphingomyelin ,-0.015552025280377019
2244,so4_e,Sulfate,1.3842824682854887e-16
2245,xolest_hs_c,Cholesterol Ester,0.0
2246,sphs1p_c,Sphingosine 1-Phosphate,-1.0632037563097583e-16
2247,spmd_c,Spermidine,0.0
2248,o2_e,Oxygen,6.5527042531293e-17
2249,sql_r,Squalene,-6.106226635438361e-16
2250,gm1b_hs_g,Gm1B,0.0
2251,gd1a_hs_g,N-Acetylneuraminosyl-D-Galactosyl-N-Acetyl-D-Galactosaminyl-(N-Acetylneuraminosyl)-D-Galactosyl-D-Glucosylceramide Dianion,0.0
2252,gt1b_hs_g,Gt1B,0.0
2253,gt1alpha_hs_g,Gt1Aalpha,0.0
2254,gq1c_hs_g,Gq1C,0.0
2255,strdnccrn_c,"6Z,9Z,12Z,15Z-Octadecatetraenoylcarnitine",-0.031104050560754
2256,strdnccrn_m,"6Z,9Z,12Z,15Z-Octadecatetraenoylcarnitine",-0.031104050560754
